2022-03-19 23:47:30,922 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: log_artifact
2022-03-19 23:47:31,793 INFO    Thread-22 :41116 [upload_job.py:push():137] Uploaded file C:\Users\chris\AppData\Local\Temp\tmp0l9r9m2jwandb\1tvwx73g-media/table/precision_chart_table_1_7d9228fea4e2abd6cdc7.table.json
2022-03-19 23:47:31,941 INFO    Thread-12 :41116 [dir_watcher.py:_on_file_modified():230] file/dir modified: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\wandb-summary.json
2022-03-19 23:47:34,023 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:34,123 INFO    Thread-24 :41116 [upload_job.py:push():95] Uploaded file C:\Users\chris\.cache\wandb\artifacts\obj\md5\01\e2d445f5eaf0461f6bda9805cab45a
2022-03-19 23:47:35,925 INFO    SenderThread:41116 [sender.py:send_request_log_artifact():976] logged artifact run-cut35xg8-recall_chart_table - {'id': 'QXJ0aWZhY3Q6MTAxNTczNzE3', 'digest': '914c7cadb64b0a28316b1725c9d04a46', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NjUwNDQ1', 'latestArtifact': None}, 'version': 'latest'}
2022-03-19 23:47:35,925 DEBUG   SenderThread:41116 [sender.py:send():235] send: files
2022-03-19 23:47:35,925 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file media\table\recall_chart_table_2_ea1fd785b5b88d2c5de1.table.json with policy now
2022-03-19 23:47:35,925 DEBUG   SenderThread:41116 [sender.py:send():235] send: history
2022-03-19 23:47:35,925 DEBUG   SenderThread:41116 [sender.py:send():235] send: summary
2022-03-19 23:47:35,936 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-19 23:47:35,936 DEBUG   SenderThread:41116 [sender.py:send():235] send: config
2022-03-19 23:47:35,937 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: log_artifact
2022-03-19 23:47:35,978 INFO    Thread-12 :41116 [dir_watcher.py:_on_file_modified():230] file/dir modified: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\wandb-summary.json
2022-03-19 23:47:36,778 INFO    Thread-25 :41116 [upload_job.py:push():137] Uploaded file C:\Users\chris\AppData\Local\Temp\tmp0l9r9m2jwandb\3txfsr3s-media/table/recall_chart_table_2_ea1fd785b5b88d2c5de1.table.json
2022-03-19 23:47:37,946 INFO    Thread-27 :41116 [upload_job.py:push():95] Uploaded file C:\Users\chris\.cache\wandb\artifacts\obj\md5\e9\5c22eb3891108f81dde14abe10dc8c
2022-03-19 23:47:39,133 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:39,408 INFO    SenderThread:41116 [sender.py:send_request_log_artifact():976] logged artifact run-cut35xg8-f1score_chart_table - {'id': 'QXJ0aWZhY3Q6MTAxNTczNzM4', 'digest': '85e4e63554f13e5c4374f271dfc2c3f3', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NjUwNDQ3', 'latestArtifact': None}, 'version': 'latest'}
2022-03-19 23:47:39,408 DEBUG   SenderThread:41116 [sender.py:send():235] send: files
2022-03-19 23:47:39,408 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file media\table\f1-score_chart_table_3_a73a3236a207ed430c29.table.json with policy now
2022-03-19 23:47:39,408 DEBUG   SenderThread:41116 [sender.py:send():235] send: history
2022-03-19 23:47:39,408 DEBUG   SenderThread:41116 [sender.py:send():235] send: summary
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-19 23:47:39,423 DEBUG   SenderThread:41116 [sender.py:send():235] send: telemetry
2022-03-19 23:47:39,423 DEBUG   SenderThread:41116 [sender.py:send():235] send: exit
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:send_exit():371] handling exit code: 0
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:send_exit():373] handling runtime: 39
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-19 23:47:39,423 INFO    SenderThread:41116 [sender.py:send_exit():379] send defer
2022-03-19 23:47:39,423 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:39,423 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:39,423 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
